id,centroid_id,event_summary,signal_count,sources,categories,regions,has_state,has_trusted,first_seen,last_seen,created_at
6691,2093749,,2,{wartranslated},{trusted},{global},f,t,2026-03-21 14:02:17+00,2026-03-22 15:58:35+00,2026-03-22 18:30:24.272778+00
6690,2093509,,5,"{TCH_channel,truexanewsua,uniannet}","{trusted,unverified_anonymous,unverified_media}",{global},f,t,2026-03-21 14:16:40+00,2026-03-22 16:54:07+00,2026-03-22 18:30:24.163333+00
6689,2093534,,4,"{gerashchenko,operativnoZSU,suspilne_news,TCH_channel}","{trusted,unverified_anonymous,unverified_commentator}",{global},f,t,2026-03-21 13:50:09+00,2026-03-21 14:50:41+00,2026-03-22 18:30:24.120531+00
6688,2093843,,3,{dva_majors},{ru_proxy},{global},t,f,2026-03-20 10:31:38+00,2026-03-22 06:04:59+00,2026-03-22 18:30:24.072655+00
6687,2093515,,1,{truexanewsua},{unverified_anonymous},{global},f,f,2026-03-21 17:00:04+00,2026-03-21 17:00:04+00,2026-03-22 18:30:23.988517+00
6686,2136596,,1,{postimees_et},{estonian_media},{estonia},f,t,2026-03-21 17:53:41+00,2026-03-21 17:53:41+00,2026-03-22 18:30:23.798966+00
6685,2121541,,1,{colonel_cassad},{ru_proxy},{global},t,f,2026-03-21 19:45:06+00,2026-03-21 19:45:06+00,2026-03-22 18:30:23.492426+00
6684,2124163,,1,{katz},{unverified_commentator},"{""""}",f,f,2026-03-21 20:00:09+00,2026-03-21 20:00:09+00,2026-03-22 18:30:23.386478+00
6683,2121233,,1,{rezident_ua},{unverified_anonymous},{global},f,f,2026-03-21 20:06:30+00,2026-03-21 20:06:30+00,2026-03-22 18:30:23.334366+00
6682,2121357,,1,{gerashchenko},{unverified_commentator},{global},f,f,2026-03-21 21:20:49+00,2026-03-21 21:20:49+00,2026-03-22 18:30:22.932676+00
6681,2187767,,2,{colonel_cassad},{ru_proxy},{global},t,f,2026-03-21 23:03:01+00,2026-03-22 04:03:01+00,2026-03-22 18:30:22.630422+00
6680,2198779,,2,"{lenta_ru,rt_russian}",{russian_state},{poland},t,f,2026-03-22 04:59:00+00,2026-03-22 05:22:41+00,2026-03-22 18:30:22.25294+00
6679,2206125,,2,"{nexta_live,sternenko}","{unverified_commentator,unverified_media}","{""baltic,belarus_north""}",f,f,2026-03-22 06:04:23+00,2026-03-22 08:21:29+00,2026-03-22 18:30:22.140949+00
6678,2222628,,1,{rusich_army},{ru_proxy},{global},t,f,2026-03-22 06:41:15+00,2026-03-22 06:41:15+00,2026-03-22 18:30:22.042383+00
6677,2222585,,2,"{colonel_cassad,RVvoenkor}",{ru_proxy},{global},t,f,2026-03-22 07:25:17+00,2026-03-22 12:37:00+00,2026-03-22 18:30:21.668667+00
6676,2222508,,1,{pul_1},{ru_state},{global},t,f,2026-03-22 08:00:02+00,2026-03-22 08:00:02+00,2026-03-22 18:30:21.62852+00
6675,2222454,,3,"{operativnoZSU,uniannet,wartranslated}","{trusted,unverified_anonymous,unverified_media}",{global},f,t,2026-03-22 05:56:12+00,2026-03-22 08:03:22+00,2026-03-22 18:30:21.564487+00
6674,2222219,,1,{truexanewsua},{unverified_anonymous},{global},f,f,2026-03-22 08:20:39+00,2026-03-22 08:20:39+00,2026-03-22 18:30:21.423501+00
6673,2232905,,1,{delfi_lt_rus},{baltic_media},{latvia},f,t,2026-03-22 08:35:33+00,2026-03-22 08:35:33+00,2026-03-22 18:30:21.378791+00
6672,2238606,,1,{RVvoenkor},{ru_proxy},{global},t,f,2026-03-22 08:37:54+00,2026-03-22 08:37:54+00,2026-03-22 18:30:21.333797+00
6671,2238624,,1,{shot_shot},{ru_proxy},{global},t,f,2026-03-22 08:50:53+00,2026-03-22 08:50:53+00,2026-03-22 18:30:21.252251+00
6670,2233104,,1,{tass_ru},{russian_state},{latvia},t,f,2026-03-22 09:08:19+00,2026-03-22 09:08:19+00,2026-03-22 18:30:21.157277+00
6669,2238146,,1,{truexanewsua},{unverified_anonymous},{global},f,f,2026-03-22 09:15:09+00,2026-03-22 09:15:09+00,2026-03-22 18:30:21.110632+00
6668,2234784,,1,{postimees_et},{estonian_media},{estonia},f,t,2026-03-22 09:23:45+00,2026-03-22 09:23:45+00,2026-03-22 18:30:21.066113+00
6667,2238201,,3,{operativnoZSU},{unverified_anonymous},{global},f,f,2026-03-21 19:30:19+00,2026-03-22 15:01:59+00,2026-03-22 18:30:20.932205+00
6666,2238333,,2,{sternenko},{unverified_commentator},{global},f,f,2026-03-22 08:12:01+00,2026-03-22 09:56:24+00,2026-03-22 18:30:20.846245+00
6665,2249629,,2,"{yle_en,yle_fi}",{finnish_media},{finland},f,t,2026-03-22 10:02:46+00,2026-03-22 10:02:46+00,2026-03-22 18:30:20.801333+00
6664,2238489,,1,{readovkanews},{ru_proxy},{global},t,f,2026-03-22 10:10:40+00,2026-03-22 10:10:40+00,2026-03-22 18:30:20.711402+00
6663,2238252,,1,{insider_ua},{unverified_anonymous},{global},f,f,2026-03-22 10:29:09+00,2026-03-22 10:29:09+00,2026-03-22 18:30:20.57447+00
6662,2254008,,2,{voenacher},{ru_proxy},{global},t,f,2026-03-22 07:19:51+00,2026-03-22 10:32:47+00,2026-03-22 18:30:20.531003+00
6661,2253739,,3,{insider_ua},{unverified_anonymous},{global},f,f,2026-03-22 06:39:18+00,2026-03-22 16:36:00+00,2026-03-22 18:30:20.349565+00
6660,2253709,,1,{rezident_ua},{unverified_anonymous},{global},f,f,2026-03-22 11:27:01+00,2026-03-22 11:27:01+00,2026-03-22 18:30:20.201269+00
6659,2254089,,3,"{RVvoenkor,rybar,voenacher}",{ru_proxy},{global},t,f,2026-03-22 09:31:13+00,2026-03-22 13:09:03+00,2026-03-22 18:30:20.106584+00
6658,2268557,,2,{spravdi},{trusted},{global},f,t,2026-03-20 14:33:11+00,2026-03-22 12:59:01+00,2026-03-22 18:30:19.91387+00
6657,2263750,,1,{defence_blog},{defense_osint},{global},f,f,2026-03-22 13:06:00+00,2026-03-22 13:06:00+00,2026-03-22 18:30:19.868869+00
6656,2264280,,2,"{yle_en,yle_fi}",{finnish_media},{finland},f,t,2026-03-22 13:26:36+00,2026-03-22 13:26:36+00,2026-03-22 18:30:19.825039+00
6655,2268737,,2,{shot_shot},{ru_proxy},{global},t,f,2026-03-20 12:11:51+00,2026-03-22 13:53:42+00,2026-03-22 18:30:19.739177+00
6654,2268485,,1,{gerashchenko},{unverified_commentator},{global},f,f,2026-03-22 13:59:01+00,2026-03-22 13:59:01+00,2026-03-22 18:30:19.697502+00
6653,2268471,,1,{sternenko},{unverified_commentator},{global},f,f,2026-03-22 14:10:36+00,2026-03-22 14:10:36+00,2026-03-22 18:30:19.610454+00
6652,2284604,,6,{suspilne_news},{trusted},{global},f,t,2026-03-20 10:36:48+00,2026-03-22 21:47:03+00,2026-03-22 18:30:19.563503+00
6651,2281131,,1,{15min_lt_lt},{baltic_media},{lithuania},f,t,2026-03-22 15:25:03+00,2026-03-22 15:25:03+00,2026-03-22 18:30:19.262425+00
6650,2284759,,1,{colonel_cassad},{ru_proxy},{global},t,f,2026-03-22 15:34:23+00,2026-03-22 15:34:23+00,2026-03-22 18:30:19.159642+00
6649,2280556,,2,"{ohtuleht,ohtuleht_et}","{estonian_media,mainstream}",{estonia},f,t,2026-03-22 15:55:00+00,2026-03-22 15:55:00+00,2026-03-22 18:30:19.063179+00
6648,2296754,,4,"{15min_lt_lt,gerashchenko,postimees_et,RVvoenkor}","{baltic_media,estonian_media,ru_proxy,unverified_commentator}",{lithuania},t,t,2026-03-22 15:40:00+00,2026-03-22 19:04:11+00,2026-03-22 18:30:18.957119+00
6647,2136694,,1,{lv_portals},{government},"{""latvia,baltic""}",f,t,2026-03-12 23:00:00+00,2026-03-12 23:00:00+00,2026-03-22 18:17:04.586201+00
6646,374078,,1,{err_en},{estonian_media},{estonia},f,t,2026-03-13 07:46:00+00,2026-03-13 07:46:00+00,2026-03-22 18:17:04.543605+00
6645,2039553,,3,{rezident_ua},{unverified_anonymous},{global},f,f,2026-03-13 19:04:34+00,2026-03-22 15:40:15+00,2026-03-22 18:17:04.451544+00
6644,85654,,4,{rt_russian},{ru_state},{global},t,f,2026-03-14 20:17:51+00,2026-03-19 11:23:36+00,2026-03-22 18:17:04.036576+00
6643,85625,,2,{rt_russian},{ru_state},{global},t,f,2026-03-14 22:53:34+00,2026-03-16 11:19:45+00,2026-03-22 18:17:03.800035+00
6642,108672,,15,{rt_russian},{ru_state},{global},t,f,2026-03-14 18:32:15+00,2026-03-20 11:10:00+00,2026-03-22 18:17:03.696106+00
6641,118545,,3,{rt_russian},{ru_state},{global},t,f,2026-03-15 19:04:11+00,2026-03-18 11:48:10+00,2026-03-22 18:17:03.54964+00
6640,175738,,15,"{rt_russian,NULL}","{russian_state,ru_state}",{global},t,f,2026-03-09 03:49:15+00,2026-03-20 10:09:10+00,2026-03-22 18:17:03.455757+00
6639,374071,,1,{ukrinform},{trusted},{global},f,t,2026-03-15 19:55:00+00,2026-03-15 19:55:00+00,2026-03-22 18:17:03.411341+00
6638,175686,,7,"{rt_russian,ukrinform}","{ru_state,trusted}",{global},t,t,2026-03-14 20:29:13+00,2026-03-20 04:41:54+00,2026-03-22 18:17:03.277873+00
6637,2136688,,1,{lv_portals},{government},"{""latvia,baltic""}",f,t,2026-03-15 23:00:00+00,2026-03-15 23:00:00+00,2026-03-22 18:17:03.178611+00
6636,242826,,1,{rt_russian},{ru_state},{global},t,f,2026-03-16 01:51:18+00,2026-03-16 01:51:18+00,2026-03-22 18:17:03.051401+00
6635,242820,,6,{rt_russian},{ru_state},{global},t,f,2026-03-16 00:13:46+00,2026-03-19 09:07:32+00,2026-03-22 18:17:03.011596+00
6634,275324,,1,{rt_russian},{ru_state},{global},t,f,2026-03-16 02:59:09+00,2026-03-16 02:59:09+00,2026-03-22 18:17:02.95437+00
6633,275315,,9,{rt_russian},{ru_state},{global},t,f,2026-03-16 00:33:35+00,2026-03-18 23:14:14+00,2026-03-22 18:17:02.911729+00
6632,374384,,2,{rt_russian},{ru_state},{global},t,f,2026-03-16 09:13:58+00,2026-03-19 12:45:30+00,2026-03-22 18:17:02.299732+00
6631,374315,,5,{rt_russian},{ru_state},{global},t,f,2026-03-16 09:53:41+00,2026-03-20 09:48:13+00,2026-03-22 18:17:02.157488+00
6630,408070,,15,{rt_russian},{ru_state},{global},t,f,2026-03-14 19:42:10+00,2026-03-20 00:41:46+00,2026-03-22 18:17:02.030742+00
6629,407686,,5,{ukrinform},{trusted},{global},f,t,2026-03-16 10:42:00+00,2026-03-19 12:56:00+00,2026-03-22 18:17:01.984029+00
6628,408013,,15,{rt_russian},{ru_state},{global},t,f,2026-03-15 16:37:07+00,2026-03-20 01:52:28+00,2026-03-22 18:17:01.81886+00
6627,441820,,2,{ukrinform},{trusted},{global},f,t,2026-03-16 12:18:00+00,2026-03-17 14:08:00+00,2026-03-22 18:17:01.778717+00
6626,440763,,2,{rt_russian},{ru_state},{global},t,f,2026-03-16 00:09:30+00,2026-03-16 13:37:25+00,2026-03-22 18:17:01.642882+00
6625,440668,,1,{rt_russian},{ru_state},{global},t,f,2026-03-16 14:05:15+00,2026-03-16 14:05:15+00,2026-03-22 18:17:01.409381+00
6624,440664,,4,{rt_russian},{ru_state},{global},t,f,2026-03-16 14:05:18+00,2026-03-19 22:55:56+00,2026-03-22 18:17:01.346157+00
6623,466388,,14,"{deepstatemap,rt_russian}","{ru_state,trusted}",{global},t,t,2026-03-16 05:17:34+00,2026-03-19 18:27:21+00,2026-03-22 18:17:01.262726+00
6622,500781,,1,{ukrinform},{trusted},{global},f,t,2026-03-16 16:50:00+00,2026-03-16 16:50:00+00,2026-03-22 18:17:00.897718+00
6621,500009,,7,{rt_russian},{ru_state},{global},t,f,2026-03-16 09:59:02+00,2026-03-20 09:03:08+00,2026-03-22 18:17:00.747381+00
6620,512632,,1,"{""""}","{""""}","{estonia,latvia}",f,f,2026-03-16 18:00:47+00,2026-03-16 18:00:47+00,2026-03-22 18:17:00.703463+00
6619,568700,,15,{rt_russian},{ru_state},{global},t,f,2026-03-14 19:33:05+00,2026-03-19 08:37:37+00,2026-03-22 18:17:00.010067+00
6618,568676,,11,{rt_russian},{ru_state},{global},t,f,2026-03-16 21:07:25+00,2026-03-20 11:47:17+00,2026-03-22 18:16:59.950701+00
6617,2136687,,1,{lv_portals},{government},"{""latvia,baltic""}",f,t,2026-03-16 22:00:00+00,2026-03-16 22:00:00+00,2026-03-22 18:16:59.848437+00
6616,735492,,2,{ukrinform},{trusted},{global},f,t,2026-03-16 06:30:00+00,2026-03-17 06:06:00+00,2026-03-22 18:16:59.406419+00
6615,736429,,15,{rt_russian},{ru_state},{global},t,f,2026-03-16 15:24:19+00,2026-03-20 07:05:48+00,2026-03-22 18:16:59.365889+00
6614,736415,,5,{rt_russian},{ru_state},{global},t,f,2026-03-16 09:22:44+00,2026-03-19 13:13:30+00,2026-03-22 18:16:59.319765+00
6613,736374,,15,{rt_russian},{ru_state},{global},t,f,2026-03-14 19:51:14+00,2026-03-20 09:17:55+00,2026-03-22 18:16:59.279136+00
6612,770116,,4,{rt_russian},{ru_state},{global},t,f,2026-03-17 08:47:34+00,2026-03-19 18:35:35+00,2026-03-22 18:16:59.094045+00
6611,770051,,1,{rt_russian},{ru_state},{global},t,f,2026-03-17 09:49:57+00,2026-03-17 09:49:57+00,2026-03-22 18:16:58.880919+00
6610,804044,,1,{ukrinform},{trusted},{global},f,t,2026-03-17 09:50:00+00,2026-03-17 09:50:00+00,2026-03-22 18:16:58.838699+00
6609,804004,,1,{ukrinform},{trusted},{global},f,t,2026-03-17 11:21:00+00,2026-03-17 11:21:00+00,2026-03-22 18:16:58.482916+00
6608,803991,,2,{ukrinform},{trusted},{global},f,t,2026-03-17 11:42:00+00,2026-03-17 17:30:00+00,2026-03-22 18:16:58.399499+00
6607,836971,,3,"{deepstatemap,ukrinform}",{trusted},{global},f,t,2026-03-17 12:12:00+00,2026-03-19 16:59:00+00,2026-03-22 18:16:58.359155+00
6606,836245,,3,{rt_russian},{ru_state},{global},t,f,2026-03-17 12:44:47+00,2026-03-19 13:26:10+00,2026-03-22 18:16:58.271897+00
6605,836226,,13,{rt_russian},{ru_state},{global},t,f,2026-03-16 19:42:11+00,2026-03-20 08:38:09+00,2026-03-22 18:16:58.176625+00
6604,870065,,2,{rt_russian},{ru_state},{global},t,f,2026-03-17 14:49:25+00,2026-03-19 18:55:18+00,2026-03-22 18:16:58.048868+00
6603,903923,,3,{rt_russian},{ru_state},{global},t,f,2026-03-16 13:21:49+00,2026-03-17 16:12:27+00,2026-03-22 18:16:57.742254+00
6602,904493,,1,{ukrinform},{trusted},{global},f,t,2026-03-17 17:05:00+00,2026-03-17 17:05:00+00,2026-03-22 18:16:57.529779+00
6601,903858,,15,{rt_russian},{ru_state},{global},t,f,2026-03-16 06:35:39+00,2026-03-19 20:26:11+00,2026-03-22 18:16:57.490849+00
6600,903842,,1,{rt_russian},{ru_state},{global},t,f,2026-03-17 17:46:21+00,2026-03-17 17:46:21+00,2026-03-22 18:16:57.451455+00
6599,938362,,6,{rt_russian},{ru_state},{global},t,f,2026-03-16 16:50:01+00,2026-03-19 09:29:33+00,2026-03-22 18:16:57.235283+00
6598,938318,,6,"{readovkanews,rt_russian}","{ru_proxy,ru_state}",{global},t,f,2026-03-16 11:18:46+00,2026-03-20 08:51:54+00,2026-03-22 18:16:57.096535+00
6597,972031,,10,{rt_russian},{ru_state},{global},t,f,2026-03-17 18:35:59+00,2026-03-18 22:09:53+00,2026-03-22 18:16:57.055788+00
6596,972029,,14,{rt_russian},{ru_state},{global},t,f,2026-03-14 18:30:44+00,2026-03-19 18:58:43+00,2026-03-22 18:16:57.014666+00
6595,1140144,,4,{rt_russian},{ru_state},{global},t,f,2026-03-15 16:34:14+00,2026-03-19 10:44:52+00,2026-03-22 18:16:56.267408+00
6594,1174590,,9,{ukrinform},{trusted},{global},f,t,2026-03-16 08:25:00+00,2026-03-20 07:21:00+00,2026-03-22 18:16:56.1767+00
6593,1173833,,9,{rt_russian},{ru_state},{global},t,f,2026-03-16 11:15:29+00,2026-03-20 08:59:48+00,2026-03-22 18:16:56.127173+00
6592,1174589,,1,{ukrinform},{trusted},{global},f,t,2026-03-18 08:21:00+00,2026-03-18 08:21:00+00,2026-03-22 18:16:56.079219+00
6591,1173828,,15,{rt_russian},{ru_state},{global},t,f,2026-03-16 11:08:30+00,2026-03-20 03:00:00+00,2026-03-22 18:16:56.027009+00
6590,1208702,,2,{rt_russian},{ru_state},{global},t,f,2026-03-17 09:09:05+00,2026-03-18 10:29:19+00,2026-03-22 18:16:55.810997+00
6589,1208698,,9,{rt_russian},{ru_state},{global},t,f,2026-03-16 16:27:44+00,2026-03-18 10:41:50+00,2026-03-22 18:16:55.733734+00
6588,1241473,,1,{ukrinform},{trusted},{global},f,t,2026-03-18 12:07:00+00,2026-03-18 12:07:00+00,2026-03-22 18:16:55.59137+00
6587,1241430,,1,{ukrinform},{trusted},{global},f,t,2026-03-18 13:18:00+00,2026-03-18 13:18:00+00,2026-03-22 18:16:55.283735+00
6586,1241176,,4,{rt_russian},{ru_state},{global},t,f,2026-03-16 14:01:01+00,2026-03-18 13:32:37+00,2026-03-22 18:16:55.152198+00
6585,1241170,,6,{rt_russian},{ru_state},{global},t,f,2026-03-16 13:39:41+00,2026-03-19 16:08:28+00,2026-03-22 18:16:55.101204+00
6584,1276350,,1,{rt_russian},{ru_state},{global},t,f,2026-03-18 14:20:03+00,2026-03-18 14:20:03+00,2026-03-22 18:16:55.021637+00
6583,1275424,,1,{ukrinform},{trusted},{global},f,t,2026-03-18 14:22:00+00,2026-03-18 14:22:00+00,2026-03-22 18:16:54.979271+00
6582,1275405,,1,{ukrinform},{trusted},{global},f,t,2026-03-18 15:26:00+00,2026-03-18 15:26:00+00,2026-03-22 18:16:54.76284+00
6581,1342687,,1,{tass_ru},{russian_state},{global},t,f,2026-03-18 19:06:00+00,2026-03-18 19:06:00+00,2026-03-22 18:16:54.517754+00
6580,1377440,,7,"{montyan,rt_russian}","{ru_proxy,ru_state}",{global},t,f,2026-03-17 16:34:58+00,2026-03-20 02:51:25+00,2026-03-22 18:16:54.272972+00
6579,1409802,,11,{rt_russian},{ru_state},{global},t,f,2026-03-16 02:03:25+00,2026-03-20 07:07:18+00,2026-03-22 18:16:54.071288+00
6578,1443721,,2,{ukrinform},{trusted},{global},f,t,2026-03-18 23:26:00+00,2026-03-19 00:35:00+00,2026-03-22 18:16:54.024045+00
6577,1545013,,10,{rt_russian},{ru_state},{global},t,f,2026-03-16 11:50:44+00,2026-03-19 15:01:54+00,2026-03-22 18:16:53.618907+00
6576,1578254,,1,{rt_russian},{ru_state},{global},t,f,2026-03-19 09:11:25+00,2026-03-19 09:11:25+00,2026-03-22 18:16:53.52754+00
6575,1578184,,8,{rt_russian},{ru_state},{global},t,f,2026-03-17 15:19:52+00,2026-03-20 11:05:29+00,2026-03-22 18:16:53.405101+00
6574,1613639,,1,{ukrinform},{trusted},{global},f,t,2026-03-19 09:59:00+00,2026-03-19 09:59:00+00,2026-03-22 18:16:53.318699+00
6573,1612653,,10,{rt_russian},{ru_state},{global},t,f,2026-03-14 20:50:29+00,2026-03-19 18:34:42+00,2026-03-22 18:16:53.233123+00
6572,1612566,,1,{rt_russian},{ru_state},{global},t,f,2026-03-19 11:49:15+00,2026-03-19 11:49:15+00,2026-03-22 18:16:53.01677+00
6571,2040094,,1,{rusich_army},{ru_proxy},{global},t,f,2026-03-19 12:51:19+00,2026-03-19 12:51:19+00,2026-03-22 18:16:52.976778+00
6570,1681129,,1,{ukrinform},{trusted},{global},f,t,2026-03-19 14:18:00+00,2026-03-19 14:18:00+00,2026-03-22 18:16:52.741852+00
6569,1680283,,6,{rt_russian},{ru_state},{global},t,f,2026-03-16 15:15:02+00,2026-03-19 14:21:59+00,2026-03-22 18:16:52.697388+00
6568,1680171,,15,"{rt_russian,sternenko}","{russian_state,ru_state,unverified_commentator}",{global},t,f,2026-03-16 08:32:30+00,2026-03-22 14:18:44+00,2026-03-22 18:16:52.318696+00
6567,2040098,,1,{rusich_army},{ru_proxy},{global},t,f,2026-03-19 17:01:57+00,2026-03-19 17:01:57+00,2026-03-22 18:16:52.013681+00
6566,2128473,,1,{zona_media},{russian_independent},{global},f,f,2026-03-19 17:17:13+00,2026-03-19 17:17:13+00,2026-03-22 18:16:51.935367+00
6565,1747750,,7,{rt_russian},{ru_state},{global},t,f,2026-03-14 19:18:46+00,2026-03-19 18:28:53+00,2026-03-22 18:16:51.721568+00
6564,1781537,,1,{rt_russian},{ru_state},{global},t,f,2026-03-19 20:16:47+00,2026-03-19 20:16:47+00,2026-03-22 18:16:51.583173+00
6563,1816521,,1,{ukrinform},{trusted},{global},f,t,2026-03-19 21:59:00+00,2026-03-19 21:59:00+00,2026-03-22 18:16:51.409042+00
6562,1815817,,5,{rt_russian},{ru_state},{global},t,f,2026-03-16 11:55:40+00,2026-03-19 22:04:48+00,2026-03-22 18:16:51.368871+00
6561,1815808,,6,{rt_russian},{ru_state},{global},t,f,2026-03-16 15:06:25+00,2026-03-19 23:28:55+00,2026-03-22 18:16:51.275757+00
6560,1849461,,2,{rt_russian},{ru_state},{global},t,f,2026-03-19 08:50:45+00,2026-03-20 01:17:31+00,2026-03-22 18:16:51.237942+00
6559,2040083,,1,{yurasumy},{ru_proxy},{global},t,f,2026-03-20 05:17:35+00,2026-03-20 05:17:35+00,2026-03-22 18:16:51.111476+00
6558,1916001,,15,{rt_russian},{ru_state},{global},t,f,2026-03-17 05:33:14+00,2026-03-20 07:42:27+00,2026-03-22 18:16:51.068873+00
6557,1950296,,15,{rt_russian},{ru_state},{global},t,f,2026-03-18 11:27:35+00,2026-03-20 06:35:03+00,2026-03-22 18:16:50.986621+00
6556,2040138,,3,"{shot_shot,warfakes}",{ru_proxy},{global},t,f,2026-03-20 08:13:01+00,2026-03-21 16:07:01+00,2026-03-22 18:16:50.822595+00
6555,2018100,,3,{rt_russian},{ru_state},{global},t,f,2026-03-16 14:31:39+00,2026-03-20 09:55:59+00,2026-03-22 18:16:50.599963+00
6554,2040038,,1,{dva_majors},{ru_proxy},{global},t,f,2026-03-20 10:00:50+00,2026-03-20 10:00:50+00,2026-03-22 18:16:50.51854+00
6553,2018017,,15,{rt_russian},{ru_state},{global},t,f,2026-03-14 18:24:33+00,2026-03-20 10:29:12+00,2026-03-22 18:16:50.388676+00
6552,2040139,,1,{warfakes},{ru_proxy},{global},t,f,2026-03-20 10:37:10+00,2026-03-20 10:37:10+00,2026-03-22 18:16:50.34015+00
6551,2039662,,2,"{rt_russian,sternenko}","{ru_state,unverified_commentator}",{global},t,f,2026-03-20 10:04:44+00,2026-03-20 10:38:56+00,2026-03-22 18:16:50.296499+00
6550,2040175,,1,{nexta_live},{unverified_media},{global},f,f,2026-03-20 11:02:50+00,2026-03-20 11:02:50+00,2026-03-22 18:16:50.208481+00
6549,2039994,,2,{pul_1},{ru_state},{global},t,f,2026-03-20 11:05:10+00,2026-03-20 11:12:16+00,2026-03-22 18:16:50.168501+00
6548,2017926,,10,{rt_russian},{ru_state},{global},t,f,2026-03-16 09:54:14+00,2026-03-20 11:23:46+00,2026-03-22 18:16:50.0446+00
6547,2018295,,3,"{suspilne_news,ukrinform,wartranslated}",{trusted},{global},f,t,2026-03-20 11:28:00+00,2026-03-20 13:09:27+00,2026-03-22 18:16:50.000914+00
6546,2040041,,6,"{colonel_cassad,dva_majors,rusich_army,RVvoenkor,rybar}",{ru_proxy},{global},t,f,2026-03-20 07:54:01+00,2026-03-22 18:03:33+00,2026-03-22 18:16:49.890216+00
6545,2039841,,1,{nach_shtabu},{ru_proxy},{global},t,f,2026-03-20 11:48:01+00,2026-03-20 11:48:01+00,2026-03-22 18:16:49.760607+00
6544,2040043,,1,{dva_majors},{ru_proxy},{global},t,f,2026-03-20 11:54:29+00,2026-03-20 11:54:29+00,2026-03-22 18:16:49.701374+00
6543,2039791,,1,{uniannet},{unverified_media},{global},f,f,2026-03-20 11:56:07+00,2026-03-20 11:56:07+00,2026-03-22 18:16:49.65771+00
6542,2039519,,1,{truexanewsua},{unverified_anonymous},{global},f,f,2026-03-20 11:59:39+00,2026-03-20 11:59:39+00,2026-03-22 18:16:49.615827+00
6541,2039391,,4,"{operativnoZSU,sternenko,TCH_channel,uniannet}","{trusted,unverified_anonymous,unverified_commentator,unverified_media}",{global},f,t,2026-03-20 12:12:57+00,2026-03-20 13:27:49+00,2026-03-22 18:16:49.576974+00
6540,2039445,,7,"{colonel_cassad,operativnoZSU,RVvoenkor,rybar,spravdi,voenacher,wartranslated}","{ru_proxy,trusted,unverified_anonymous}",{global},t,t,2026-03-20 12:00:19+00,2026-03-21 06:00:16+00,2026-03-22 18:16:49.497524+00
6539,2039679,,2,"{gerashchenko,rt_russian}","{ru_state,unverified_commentator}",{global},t,f,2026-03-20 03:11:54+00,2026-03-20 12:51:02+00,2026-03-22 18:16:49.342781+00
6538,2039538,,1,{operativnoZSU},{unverified_anonymous},{global},f,f,2026-03-20 12:56:30+00,2026-03-20 12:56:30+00,2026-03-22 18:16:49.253127+00
6537,2040110,,9,"{rusich_army,voenacher}",{ru_proxy},{global},t,f,2026-03-19 13:02:23+00,2026-03-22 15:02:43+00,2026-03-22 18:16:49.157574+00
6536,2040069,,1,{colonel_cassad},{ru_proxy},{global},t,f,2026-03-20 13:17:01+00,2026-03-20 13:17:01+00,2026-03-22 18:16:49.001405+00
6535,2040022,,2,"{readovkanews,rt_russian}","{ru_proxy,ru_state}",{global},t,f,2026-03-20 08:06:26+00,2026-03-20 13:30:00+00,2026-03-22 18:16:48.891785+00
6534,2040181,,3,"{nexta_live,sternenko}","{unverified_commentator,unverified_media}",{global},f,f,2026-03-20 13:48:08+00,2026-03-22 10:56:01+00,2026-03-22 18:16:48.812997+00
